ОКПО;ИНН;Грузоотправитель;Холдинг грузоотправителя
70852124;5918016003;СПЕЦСПЛАВ-М, ООО;Прочие
99312808;7446050298;СПЕЦСТРОЙСООРУЖЕНИЯ, ООО;Прочие
26801803;0277054743;СПЕЦТЕХПРОДУКТ, ООО;Прочие
78171694;7604076460;СПЕЦТОРГ ПЛЮС, ООО;Прочие
31702345;2520009758;СПЕЦТРАНС+, ООО;Прочие
72964790;7714550531;СПЕЦТРАНСГАРАНТ, ООО;Прочие
88085791;5903091632;СПЕЦТРАНСКОМПЛЕКТ, ООО;Прочие
36591790;7714441003;СПЕЦТРАНСЛОГИСТИК, ООО;Прочие
53571731;6382100090;СПЕЦТРАНСЛОГИСТИКА, ООО;Прочие
82363867;4345215212;СПЕЦЭНЕРГОПРОМ, ООО;Прочие
86229752;1310188442;СПИРТЗАВОД КЕМЛЯНСКИЙ, ООО;Прочие
10843124;4001000931;СПК , ОАО СТРОЙПОЛИМЕРКЕРАМИКА, ОАО;Прочие
76503712;6671197148;СПК, АО;Прочие
86799337;5630020132;СПЛАВ, ООО;Прочие
19613030;2720057822;СПОРОС, ООО;Прочие
2983745;6604001760;СППЖТ, АО;Прочие
30453503;2462217932;СПС-ТРАНС, ООО;Прочие
46275305;9705149567;СПСЗ, ООО;Прочие
15237185;7839468931;СПУТНИК СПБ, ООО;Прочие
32184800;2721214669;СПУТНИК, ООО;Прочие
96293751;5072723738;СПФО, ООО;Прочие
28043927;3652900786;СРЕДНЕИКОРЕЦКОЕ ХПП, ООО;Прочие
31659980;6317126596;СРЗ, АО;Прочие
2628518;6658487070;СРП, ООО;Прочие
12631504;7536142666;СРСТ, ООО;Прочие
70569078;4501108108;СРСУ, ООО;Прочие
44086356;3662284127;ССЖД, ООО;Прочие
10196949;2465281767;ССК-ТРЕЙД, ООО;Прочие
82425516;3000010396;ССЛ ТРЕЙДИНГ СЕРВИС, ООО;Прочие
75447256;7417012548;ССС, ООО ТД;Прочие
23730853;5507096651;ССТ, ООО;Прочие
56478653;7604390726;СТ НЕЯ, ООО;Прочие
82633172;7017196731;СТ-СЕРВИС, ООО;Прочие
16675562;7723857103;СТА СЕРВИС, ООО;Прочие
335605;2607012219;СТАВРОПОЛЬСАХАР, АО;Прочие
81038313;2623030222;СТАВРОПОЛЬСКИЙ БРОЙЛЕР, ООО;Прочие
30442385;2624800756;СТАВЭКСПОРТ, ООО;Прочие
43175307;3304007839;СТАЙЛ-СТ, ООО;Прочие
10549856;3808273131;СТАЛКЕР, ООО;Прочие
50941185;9717136717;СТАЛЬ ТРЕЙД, ООО;Прочие
75474419;4023007514;СТАЛЬ, ООО;Прочие
24728976;7536136535;СТАЛЬ-СЕРВИС, ООО;Прочие
29129915;7729776281;СТАЛЬИНВЕСТ, ООО;Прочие
43159283;6714050294;СТАЛЬИНВЕСТ, ООО;Прочие
84375099;5038061241;СТАЛЬИНТЕКС СЕРВИС, ООО;Прочие
50558434;9724061090;СТАЛЬКООПЕРАЦИЯ, ООО;Прочие
58963559;5258043784;СТАЛЬКРОВ-НН, ООО;Прочие
91178560;6230075428;СТАЛЬМЕТ, ООО;Прочие
33829647;7224079673;СТАЛЬМОСТ, АО;Прочие
97779651;4205124036;СТАЛЬНОЙ КАНАТ, ООО;Прочие
57398459;6230039726;СТАЛЬНЫЕ КОНСТРУКЦИИ-ПРОФЛИСТ, ООО;Прочие
30552257;3528181760;СТАЛЬПРОМРЕСУРС, ООО;Прочие
92287311;1660154506;СТАЛЬПРОМРЕСУРС, ООО;Прочие
83620875;6230062394;СТАЛЬРЕСУРС, ООО;Прочие
21368997;6950034440;СТАЛЬРЕСУРС-ТВЕРЬ, ООО;Прочие
44990898;4501227708;СТАЛЬТЕХ, ООО;Прочие
57122444;3528078096;СТАЛЬЭМАЛЬ, ООО;Прочие
72101095;5609201023;СТАНДАРТ ОЙЛ, ООО;Прочие
71373584;7841006927;СТАНДАРТ ПЛЮС, ООО;Прочие
88178378;6670224350;СТАНДАРТ, ООО;Прочие
23423140;3443138356;СТАНДАРТЛОГИСТИКА, ООО;Прочие
5765061;1327039569;СТАНКОСТРОИТЕЛЬ, АО;Прочие
11779802;5026000614;СТАРАТЕЛИ, ООО;Прочие
25411425;7313003059;СТАРАТЕЛИ-НОВОСПАССКОЕ, ООО;Прочие
42383825;5248042982;СТАРВУД-НН, ООО;Прочие
2667622;3128113564;СТАРООСКОЛЬСКОЕ ХПП, ООО;Прочие
22393856;3454001057;СТАРОПОЛТАВСКИЙ ЭЛЕВАТОР, ООО;Прочие
945953;6819004802;СТАРОЮРЬЕВСКИЙ ЭЛЕВАТОР, ООО;Прочие
22954600;4322011340;СТАРТ, ООО;Прочие
52837888;7720905983;СТАРТ, ООО;Прочие
14791703;4246003739;СТАРТ, ООО ЦГТ;Прочие
22748012;3525059754;СТАРТ-ПЛЮС, АО;Прочие
39868737;2536288377;СТАФФ, ООО;Прочие
15093929;1121016110;СТГ, ОАО;Прочие
46183603;3811471246;СТГ, ООО;Прочие
46547436;1103046288;СТГ, ООО;Прочие
25346194;7316002173;СТЕКЛО, ООО;Прочие
74130296;6382096052;СТЕКЛООПТ 630, ООО;Прочие
46541333;9724030366;СТЕКЛОСКЛАД, ООО;Прочие
35209794;7327089842;СТЕКЛОСНАБ, ООО;Прочие
60879547;3254505811;СТЕПЛЕР, ООО;Прочие
4643574;0268042879;СТЖД, АО;Прочие
94379833;6626015822;СТЗ, ООО;Прочие
54157979;5501059822;СТИВИДОР, ООО;Прочие
36104287;5047220917;СТИЛ ТЕХНОЛОДЖИ КОМПАНИ, ООО;Прочие
48071707;2722135385;СТИЛЛ ЭКСПОРТ, ООО;Прочие
31132899;2543038032;СТИМ ТРАНС ДВ, ООО;Прочие
50847641;7500011331;СТИМ, ООО;Прочие
59673846;0300010970;СТИМ, ООО;Прочие
80226379;6729041454;СТИМ-2, ООО;Прочие
10308561;2721197484;СТИМ-ДВ, ООО;Прочие
98258249;7723592506;СТИНЕРЖИ, ООО;Прочие
90351246;5260294506;СТК ВОСТОК, ООО;Прочие
3893010;2454026170;СТК, ООО;Прочие
16496279;3816016610;СТК, ООО;Прочие
31606593;0326561178;СТК, ООО;Прочие
39623036;2029002205;СТК, ООО;Прочие
43805346;6022010726;СТК, ООО;Прочие
51663877;2225223391;СТК, ООО;Прочие
59680906;7014043688;СТК, ООО;Прочие
61839142;2511125123;СТКП, ООО;Прочие
18886530;7725807690;СТЛ, ООО;Прочие
91392431;6672337623;СТМ-СЕРВИС, ООО;Прочие
77701227;7840322535;СТОД, ООО;Прочие
70698678;2801100480;СТОКЕР, ООО;Прочие
1093142;7708503727;СТП АМАЗАРСКАЯ ДИСТАНЦИЯ ПУТИ ЗАБ Ж/Д;"ОАО ""РЖД"""
1093736;7708503727;СТП БОРЗИНСКАЯ ДИСТАНЦИЯ ПУТИ;"ОАО ""РЖД"""
57790594;7708503727;СТП ВАГОНОРЕМОНТНОЕ ДЕПО ЧИТА;"ОАО ""РЖД"""
1093050;7708503727;СТП ЗИЛОВСКАЯ ДИСТАНЦИЯ ПУТИ;"ОАО ""РЖД"""
1093009;7708503727;СТП КАРЫМСКАЯ ДИСТАНЦИЯ ПУТИ;"ОАО ""РЖД"""
71050256;7708503727;СТП МОГЗОНСКАЯ ДИСТАНЦИЯ ПУТИ;"ОАО ""РЖД"""
1093044;7708503727;СТП МОГОЧИНСКАЯ ДИСТАНЦИЯ ПУТИ;"ОАО ""РЖД"""
1092910;7708503727;СТП ПЕТРОВСК-ЗАВОДСКАЯ ДИСТАНЦИЯ ПУТИ;"ОАО ""РЖД"""
71050243;7708503727;СТП ХИЛОКСКАЯ ДИСТАНЦИЯ ПУТИ;"ОАО ""РЖД"""
1093110;7708503727;СТП ЧЕРНЫШЕВСК ЗАБАЙКАЛЬСКАЯ ДИСТАНЦИЯ ПУТИ;"ОАО ""РЖД"""
1092949;7708503727;СТП ЧИТИНСКАЯ ДИСТАНЦИЯ ПУТИ;"ОАО ""РЖД"""
1093104;7708503727;СТП ШИЛКИНСКАЯ ДИСТАНЦИЯ ПУТИ;"ОАО ""РЖД"""
1093707;7708503727;СТП ЭКСПЛУАТАЦИОННОЕ ВАГОННОЕ ДЕПО БОРЗЯ;"ОАО ""РЖД"""
1093096;7708503727;СТП ЭКСПЛУАТАЦИОННОЕ ВАГОННОЕ ДЕПО МОГОЧА;"ОАО ""РЖД"""
68434690;7708503727;СТПОБП Дирекция аварийно-восстановительных средств;"ОАО ""РЖД"""
69113226;7708503727;СТПОБП Дирекция аварийно-восстановительных средств Кжд;"ОАО ""РЖД"""
47054664;5257018129;СТРАЖ-НН, ООО;Прочие
6487747;7451418139;СТРАТЕГИЯ 1520, ООО;Прочие
72357498;2905007655;СТРЕЛА, ООО;Прочие
91825769;2538150656;СТРЕЛА, ООО;Прочие
23729287;5501111416;СТРИНГЛ, ООО;Прочие
43454094;7810688363;СТРИТ, ООО;Прочие
62960348;7801501330;СТРИТЛЕС, ООО;Прочие
87134551;4632109377;СТРОИТЕЛЬНАЯ ФИРМА НАНОТЕХНОЛОГИЯ, ООО;Прочие
38615655;0317011876;СТРОИТЕЛЬНЫЕ РЕШЕНИЯ, ООО;Прочие
51729857;5404157398;СТРОИТЕЛЬНЫЕ СИСТЕМЫ, ООО;Прочие
16064516;6679108728;СТРОЙ ГРАД, ООО;Прочие
65183431;6686126196;СТРОЙ-ИНЖИНИРИНГ, ООО;Прочие
4662399;2308081711;СТРОЙДЕТАЛЬ, ООО;Прочие
53930472;5074018594;СТРОЙИНВЕСТ-ПРОКАТ, ООО;Прочие
54994801;7727851649;СТРОЙИНВЕСТТРУБОПРОВОД, ООО;Прочие
1058303;7708587205;СТРОЙИНДУСТРИЯ -ФЛ-ЛА АО РЖДСТРОЙ, ЗЖК И СД СМТ;Прочие
53373020;7708587205;СТРОЙИНДУСТРИЯ ФЛА АО РЖДСТРОЙ, СТПОБП АЗЖБШ СМТ;Прочие
5015644;7708587205;СТРОЙИНДУСТРИЯ, ЗЖБИМИ (Г КОЛОМНА) СМТ;Прочие
21703102;7602120040;СТРОЙКАПИТАЛ, ООО;Прочие
88724510;3233501679;СТРОЙКЕЙ, ООО;Прочие
83631643;3666150117;СТРОЙКОММ, ООО;Прочие
51478045;7455023364;СТРОЙКОМПЛЕКС, ООО;Прочие
99795915;3662119388;СТРОЙКОМПЛЕКТ-ВОРОНЕЖ, ООО;Прочие
5307944;3125006363;СТРОЙМАТЕРИАЛЫ, АО;Прочие
95319744;0562065158;СТРОЙМЕТ, ООО;Прочие
29659108;1101107640;СТРОЙМОНТАЖ-СЕВЕР, ООО;Прочие
57449033;5934021473;СТРОЙОГНЕУПОР, ООО;Прочие
50420090;2723008051;СТРОЙОПТТОРГ, АО;Прочие
55171266;6624006237;СТРОЙПОДРЯД, ООО СМП;Прочие
65340066;7715802076;СТРОЙПРОГРЕСС-М, ООО;Прочие
71917825;3528244579;СТРОЙРЕСУРС, ООО;Прочие
4629522;6322004434;СТРОЙСНАБ, АО;Прочие
78892821;5903009973;СТРОЙТЕХЦЕНТР, ООО ТД;Прочие
35185987;6625014329;СТРОЙЦЕНТР, ООО;Прочие
70385958;5049013810;СТРОЙШАТ, ООО;Прочие
12066010;6023000270;СТРУГИ, ООО;Прочие
81029296;1103045510;СТС, МУП;Прочие
14842352;5505056910;СТС, ООО;Прочие
44645945;6685103559;СТС, ООО;Прочие
90893332;7204166455;СТС, ООО;Прочие
16111351;5030091396;СТС-ЛОГИСТИКА, ООО;"АО ""АГРОХАБ ""СЕЛЯТИНО"""
31444802;1434048110;СТС-УГОЛЬ, ООО;"ООО ""СТС-ХОЛДИНГ"""
30503329;8902014447;СТСЕРВИС, ООО;Прочие
933789;5815000308;СТУДЕНЕЦКИЙ МУКОМОЛЬНЫЙ ЗАВОД, ОАО;Прочие
34751835;1651016651;СТХ, АО;Прочие
35832257;1106006646;СТЭ, ООО;Прочие
12882749;1101037249;СТЭК, ООО;Прочие
60639694;4345275927;СТЭП ТРАНС, ООО;Прочие
5018157;6501097940;СУ-4, АО;Прочие
41588979;1657256674;СУПЕРСТРОЙСЕРВИС, ООО;Прочие
47066868;8617013396;СУРГУТМЕБЕЛЬ, ООО;Прочие
22937084;4213010794;СУСЛОВСКОЕ ХПП, ООО;Прочие
4740969;2508128269;СУХОЙ ПОРТ НАХОДКА, ООО;Прочие
34097726;7714434214;СУХОЙ ПОРТ ЮЖНОУРАЛЬСКИЙ, ООО;Прочие
5802307;6633000665;СУХОЛОЖСКИЙ ОГНЕУПОРНЫЙ ЗАВОД, АО;Прочие
90445912;3519003961;СУХОНСКИЙ КБК, ООО;Прочие
71032630;3661181129;СФ-ГРУПП, ООО;Прочие
24319752;6228003585;СФАТ-РЯЗАНЬ, ООО;Прочие
35248943;7727840929;СФЕРА АЛЬЯНС, ООО;Прочие
19746624;7751087368;СФЕРА, ООО;Прочие
31906881;7328107893;СФЕРА, ООО;Прочие
35677897;3252011045;СФЕРА, ООО;Прочие
10890710;4205248578;СФЕРА-21, ООО;Прочие
33093703;7810469820;СФЕРА-СТРОЙ, ООО;Прочие
44224692;6685174655;СФЗ, ООО;Прочие
11852350;5446016590;СФК, ООО;Прочие
7622928;7024029499;СХК, АО;Прочие
21939939;2435006330;СХП ДАРЫ МАЛИНОВКИ, ООО;Прочие
34628170;2537138656;СЦЕП, ООО;Прочие
48396540;1101205623;СЫКТЫВКАРСКИЙ ЛВЗ, АО;Прочие
59988716;3327327401;СЭГ, ООО;Прочие
54051666;6325027768;СЭД-СЫЗРАНЬ, ООО;Прочие
38761397;5406699318;СЭИК, ООО;Прочие
12338052;6686012294;СЭС, ООО;Прочие
78436649;5402074724;СЭТ, ООО;Прочие
43508418;4718011856;СЯСЬСКИЙ ЦБК, АО;Прочие
112521290;432601576145;Савин Николай Михайлович;Прочие
108561518;220809381319;Савкова Татьяна Михайловна;Прочие
109313232;280116994510;Сазанов Роман Викторович;Прочие
195216717;668001125844;Салаев Иман Наиб Оглы;Прочие
64570533;180502104840;Саламатов Степан Андреевич;Прочие
2003729712;100200204420;Салманова Марина Анатольевна;Прочие
189913282;752302675702;Самсонов Игорь Сергеевич;Прочие
125395469;660500018988;Светлолобов Михаил Петрович;Прочие
203534166;616485766907;Свиридов Ростислав Игоревич;Прочие
38444917;7708503727;Сев-Кав дирекция КРЭ ДКРЭ ОАО РЖД;"ОАО ""РЖД"""
80968690;7708503727;Северобайкальского МТО-ОРДС-4;"ОАО ""РЖД"""
2024428843;891102525128;Севостьянова Анна Владиславовна;Прочие
176746986;280101839141;Секисова Анна Васильевна;Прочие
202149285;222304892308;Семашко Роман Витасович;Прочие
103009558;245012581208;Сергеев Владимир Юрьевич;Прочие
124657273;280801010166;Сергеев Олег Валерьевич;Прочие
19993668;6229024796;Сибирь-Кровля ООО ЗАВОД ТЕХНОФЛЕКС, Филиал;Прочие
191286680;070105802655;Сижажева Фатима Руслановна;Прочие
124544657;253813344427;Сингур Юрий Николаевич;Прочие
196415268;742800476990;Скобликов Сергей Викторович;Прочие
65945069;292200469879;Смирнов Юрий Анатольевич;Прочие
184201399;230901935460;Солнышкина Марина Викторовна;Прочие
2013158661;282101685047;Солянник Татьяна Фёдоровна;Прочие
64037724;593700755846;Старцев Роман Александрович;Прочие
137209746;861501552847;Стесов Николай Иванович;Прочие
68417898;7708587205;Стройиндустрия -фл ОАО РЖДстрой, Завод ЖБИ;Прочие
242915;7708587205;Стройиндустрия фл ОАО РЖДстрой, ЗЖБК(Иркутск)СМТ;"ОАО ""РЖД"""
183005813;292201717700;Суворов Сергей Александрович;Прочие
61652458;550301168394;Сулейменов Уахит Хасенович;Прочие
108043657;682801522070;Сурин Александр Юрьевич;Прочие
20769760;2540208889;Т-ЛИДЕР, ООО;Прочие
43388807;7103057153;Т-ЛОДЖИСТИК, ООО;Прочие
84187908;7709772698;Т-ТРАНС, ООО;Прочие
29381833;9705058824;Т1, ООО;"ООО ""УК ""Бизнес-Логистик"""
99469400;2540278942;Т2, ООО;Прочие
34969741;2505015203;ТАЁЖНОЕ, ООО;Прочие
12309228;6676001007;ТАВДИНСКИЙ ФПК, ООО;Прочие
20437213;5402038606;ТАВР НЕРУД, ООО ТД;Прочие
86526272;7720619975;ТАГРИС МОЛОКО, ООО;Прочие
33875311;1614011976;ТАГРО, ООО;Прочие
98697122;6632024825;ТАЕЖНОЕ, ООО;Прочие
537384;3816026922;ТАЙГА, ООО;Прочие
44975748;5933012476;ТАЙГА, ООО;Прочие
55446779;8622008031;ТАЙГА, ООО;Прочие
83475545;3811109149;ТАЙГА, ООО;Прочие
44934287;1609004204;ТАЙД-ФОЙЛ, ООО ФИРМА;Прочие
51703358;5407982092;ТАЙКАН, ООО;Прочие
53349056;3838005073;ТАЙШЕТЛЕСПРОМ, ООО;Прочие
71787400;3815002742;ТАЙШЕТЭКОЛОГИЯ, ООО;Прочие
21158975;6318236182;ТАКЕЛАЖТРАНССЕРВИС, ООО;Прочие
1562088;1650311968;ТАКТ, ООО;Прочие
3558412;2722091297;ТАЛАН ДВ, ООО;Прочие
5332988;5011023841;ТАЛАН, ООО;Прочие
84004687;6725014259;ТАЛАН, ООО;Прочие
50068227;6820016947;ТАМАК, АО;Прочие
631462;6820035643;ТАМБОВАГРОПРОМХИМИЯ, ООО;Прочие
5808014;6829000130;ТАМБОВМАШ, АО;Прочие
50857036;7816140380;ТАМБОВСКАЯ 50, ООО;Прочие
73200020;2313019123;ТАНГСТОУН, ООО РАЗ;Прочие
50090913;2221246888;ТАНДЕМ, ООО;Прочие
67096386;2221179568;ТАНДЕМ, ООО;Прочие
64879337;3808215186;ТАРАСОВСКИЙ УГОЛЬ, ООО;"ООО ""УПРАВЛЯЮЩАЯ КОМПАНИЯ ""АЗИЯ ТРЕЙД"""
68417556;2801163890;ТАРГЕТ АГРО СОЯ, ООО;"ООО ""АНК-холдинг"""
30201687;7734663029;ТАРГЕТ АГРО, ООО;Прочие
52651497;7720244645;ТАРЕКСА, ООО НПФ;Прочие
58135035;7736217911;ТАСКОР-21, ООО;Прочие
14918291;1655064511;ТАТАРСТАНСКИЕ ЗЕРНОВЫЕ ТЕХНОЛОГИИ, АО;Прочие
5154587;1654005545;ТАТКРАХМАЛПАТОКА, АО;Прочие
50634371;1619006659;ТАТСТАЛЬ, ООО;Прочие
31641000;6136003867;ТАТЬЯНА, ООО;Прочие
68406251;2801156571;ТАЧИН, ООО;Прочие
335522;2351007672;ТБИЛИССКИЙ САХАРНЫЙ ЗАВОД, ЗАО;Прочие
70768263;2322027681;ТБТ, ООО;Прочие
94514751;5610093140;ТВА КАРАВАНЪ, ООО;Прочие
69568955;7702747780;ТВЕРСКАЯ БАЗА, ООО;Прочие
47702488;9704054866;ТВЕРСКОЙ КИРПИЧ, ООО;Прочие
5761488;6905000456;ТВЕРЬВТОРМЕТ, АО;Прочие
85363537;6939011745;ТВЕРЬИНТЕРЛЕС, ООО;Прочие
5744544;6902008908;ТВЗ, ОАО;Прочие
94271751;0269024230;ТВОЙ ДОМ, ООО;Прочие
1058579;7708670340;ТВС, ФЛ БОГДАНОВИЧСКИЙ ШПЗ АО;Прочие
80675373;4715019631;ТВСЗ, АО;Прочие
88209995;7017226866;ТВЧМ, ООО;Прочие
54552776;6903037669;ТВЭКС, ОАО;Прочие
74747996;7206029214;ТВЭЛ-ТОБОЛЬСК, АО;Прочие
66862720;7733736468;ТГ ТРАНСКО, ООО;Прочие
5214579;6722001050;ТГ, ЗАО;Прочие
82931745;7424025361;ТГД, ООО;Прочие
65852487;2315158690;ТГК, ООО;Прочие
74421763;7534018889;ТГК-14, ПАО;Прочие
94535486;1701042530;ТГРК, ООО;En+ Group
1257942;9715250206;ТГС, ООО;Прочие
44769026;9709061391;ТД АГРОИННОВАЦИЯ СК БОЛЬШЕВИК, ФИЛИАЛ ООО;Прочие
81868803;6321194140;ТД АКОМ, АО;Прочие
