Код ЕСР;shortname;fullname;region_shortname;region_fullname;Тип региона;КОД дороги
677718;ШОЛЬКЫЗЫЛ;ШОЛЬКЫЗЫЛ ;Казахстан;Республика Казахстан;Республика;КЗХ
677722;ЖАКСЫБУЛАК;ЖАКСЫБУЛАК ;Казахстан;Республика Казахстан;Республика;КЗХ
677807;ТОКЫРАУ;ТОКЫРАУ ;Казахстан;Республика Казахстан;Республика;КЗХ
677900;АКЖАЙДАК;АКЖАЙДАК ;Казахстан;Республика Казахстан;Республика;КЗХ
677915;АЩЫОЗЕК;АЩЫОЗЕК ;Казахстан;Республика Казахстан;Республика;КЗХ
677926;ТАГЫНКАРА;ТАГЫНКАРА ;Казахстан;Республика Казахстан;Республика;КЗХ
680000;ЕСИЛЬ;ЕСИЛЬ ;Казахстан;Республика Казахстан;Республика;КЗХ
680208;КРАСИВ-КАЗХС;КРАСИВЫЙ-КАЗАХСКИЙ ;Казахстан;Республика Казахстан;Республика;КЗХ
680301;ОБП N 80;ОБГОННЫЙ ПУНКТ N 80 ;Казахстан;Республика Казахстан;Республика;КЗХ
680405;ЖАКСЫ;ЖАКСЫ ;Казахстан;Республика Казахстан;Республика;КЗХ
680414;КАЗАХСКАЯ;КАЗАХСКАЯ ;Казахстан;Республика Казахстан;Республика;КЗХ
680602;ПЕРЕКАТНАЯ;ПЕРЕКАТНАЯ ;Казахстан;Республика Казахстан;Республика;КЗХ
680621;ОБП N 86;ОБГОННЫЙ ПУНКТ N 86 ;Казахстан;Республика Казахстан;Республика;КЗХ
680800;ПРИИШИМСКАЯ;ПРИИШИМСКАЯ ;Казахстан;Республика Казахстан;Республика;КЗХ
680903;КЕНСКАЯ;КЕНСКАЯ ;Казахстан;Республика Казахстан;Республика;КЗХ
681003;ДЕРЖАВИНСКАЯ;ДЕРЖАВИНСКАЯ ;Казахстан;Республика Казахстан;Республика;КЗХ
681107;БАРАНКУЛЬСКИ;БАРАНКУЛЬСКИЙ ;Казахстан;Республика Казахстан;Республика;КЗХ
681200;ТАСТЫ-ТАЛДЫ;ТАСТЫ-ТАЛДЫ ;Казахстан;Республика Казахстан;Республика;КЗХ
681304;ФУРМАНОВСКИЙ;ФУРМАНОВСКИЙ ;Казахстан;Республика Казахстан;Республика;КЗХ
681408;АРКАЛЫК;АРКАЛЫК ;Казахстан;Республика Казахстан;Республика;КЗХ
681501;СУРГАН;СУРГАН ;Казахстан;Республика Казахстан;Республика;КЗХ
681605;КОВЫЛЬНАЯ 1;КОВЫЛЬНАЯ 1 ;Казахстан;Республика Казахстан;Республика;КЗХ
681906;ДЖАНЫСПАЙ;ДЖАНЫСПАЙ ;Казахстан;Республика Казахстан;Республика;КЗХ
682006;ЧЕЛГАШИ;ЧЕЛГАШИ ;Казахстан;Республика Казахстан;Республика;КЗХ
682203;ЗОЛ.СОП-Э-КЗ;ЗОЛОТАЯ СОПКА (ЭКСП.) ;Казахстан;Республика Казахстан;Республика;КЗХ
682307;КОЙБАГАР;КОЙБАГАР ;Казахстан;Республика Казахстан;Республика;КЗХ
682311;ОБП N 75;№ 75 ;Казахстан;Республика Казахстан;Республика;КЗХ
682326;ТЮНТЮГУР;ТЮНТЮГУР ;Казахстан;Республика Казахстан;Республика;КЗХ
682504;КУШМУРУН;КУШМУРУН ;Казахстан;Республика Казахстан;Республика;КЗХ
682608;ТОБОЛ-Э(КЗХ);ТОБОЛ-ЭКСПОРТ(КАЗАХСТАН) ;Казахстан;Республика Казахстан;Республика;КЗХ
682612;РЗД 150 КМ;150 КМ ;Казахстан;Республика Казахстан;Республика;КЗХ
682701;АМАНКАРАГАЙ;АМАНКАРАГАЙ ;Казахстан;Республика Казахстан;Республика;КЗХ
682716;ТУРГ.ПРОЛИВW;ТУРГАЙСКИЙ ПРОЛИВ ;Казахстан;Республика Казахстан;Республика;КЗХ
682720;УБОГАН;УБОГАН ;Казахстан;Республика Казахстан;Республика;КЗХ
682805;КАЗАНБАСЫ;КАЗАНБАСЫ ;Казахстан;Республика Казахстан;Республика;КЗХ
682815;ПП N 70;№ 70 ;Казахстан;Республика Казахстан;Республика;КЗХ
682909;АПАНОВКА;АПАНОВКА ;Казахстан;Республика Казахстан;Республика;КЗХ
683009;ПРИТОБОЛЬСКА;ПРИТОБОЛЬСКАЯ ;Казахстан;Республика Казахстан;Республика;КЗХ
683102;ТОБОЛ;ТОБОЛ ;Казахстан;Республика Казахстан;Республика;КЗХ
683121;УВАЛЬНЕНСКИЙ;УВАЛЬНЕНСКИЙ ;Казахстан;Республика Казахстан;Республика;КЗХ
683136;ВОРОНИНСКАЯ;ВОРОНИНСКАЯ ;Казахстан;Республика Казахстан;Республика;КЗХ
683140;КАРАТОМАР;КАРАТОМАР ;Казахстан;Республика Казахстан;Республика;КЗХ
683206;АРЫСТАНСОР;АРЫСТАНСОР ;Казахстан;Республика Казахстан;Республика;КЗХ
683306;МАЙЛИН;МАЙЛИН ;Казахстан;Республика Казахстан;Республика;КЗХ
683507;ПЕРЕЛЕСКИ;ПЕРЕЛЕСКИ ;Казахстан;Республика Казахстан;Республика;КЗХ
683600;ДЕНИСОВКА;ДЕНИСОВКА ;Казахстан;Республика Казахстан;Республика;КЗХ
683704;ШАКУБАЙ;ШАКУБАЙ ;Казахстан;Республика Казахстан;Республика;КЗХ
683808;ДЖЕТЫГАРА;ДЖЕТЫГАРА ;Казахстан;Республика Казахстан;Республика;КЗХ
683901;ЖЕЛЕЗОРУДНАЯ;ЖЕЛЕЗОРУДНАЯ ;Казахстан;Республика Казахстан;Республика;КЗХ
683916;ТЕМИР-БУЛАК;ТЕМИР-БУЛАК ;Казахстан;Республика Казахстан;Республика;КЗХ
684001;КУСТАНАЙ;КУСТАНАЙ ;Казахстан;Республика Казахстан;Республика;КЗХ
684020;АЛКАУ;АЛКАУ ;Казахстан;Республика Казахстан;Республика;КЗХ
684040;КУНШАШ;КУНШАШ ;Казахстан;Республика Казахстан;Республика;КЗХ
684054;ТАНАБАЕВСКИЙ;ТАНАБАЕВСКИЙ ;Казахстан;Республика Казахстан;Республика;КЗХ
684105;ШОККАРАГАЙ;ШОККАРАГАЙ ;Казахстан;Республика Казахстан;Республика;КЗХ
684209;МАЙКУЛЬСКАЯ;МАЙКУЛЬСКАЯ ;Казахстан;Республика Казахстан;Республика;КЗХ
684302;ОЗЕРНАЯ;ОЗЕРНАЯ ;Казахстан;Республика Казахстан;Республика;КЗХ
684406;УСПЕНОВКА;УСПЕНОВКА ;Казахстан;Республика Казахстан;Республика;КЗХ
684501;РЗД 219 КМ;РАЗЪЕЗД 219 КМ ;Казахстан;Республика Казахстан;Республика;КЗХ
684603;ДЖАРКУЛЬ;ДЖАРКУЛЬ ;Казахстан;Республика Казахстан;Республика;КЗХ
684707;ПЕШКОВ.ТУПИК;ПЕШКОВСКИЙ ТУПИК ;Казахстан;Республика Казахстан;Республика;КЗХ
684711;РЗД 199 КМ;199 КМ ;Казахстан;Республика Казахстан;Республика;КЗХ
684800;ТОГУЗАК;ТОГУЗАК ;Казахстан;Республика Казахстан;Республика;КЗХ
684815;СЕЛЕКЦИОННАЯ;СЕЛЕКЦИОННАЯ ;Казахстан;Республика Казахстан;Республика;КЗХ
684904;КАРАБАЛЫК;КАРАБАЛЫК ;Казахстан;Республика Казахстан;Республика;КЗХ
685004;ЩЕБЗАВОД;ЩЕБЗАВОД ;Казахстан;Республика Казахстан;Республика;КЗХ
685108;МЕДЕТ;МЕДЕТ ;Казахстан;Республика Казахстан;Республика;КЗХ
685201;КАЕРАК;КАЕРАК ;Казахстан;Республика Казахстан;Республика;КЗХ
685305;КАРАГАЛНСКАЯ;КАРАГАЛИНСКАЯ ;Казахстан;Республика Казахстан;Республика;КЗХ
685311;ЖАНАСУ;ЖАНАСУ ;Казахстан;Республика Казахстан;Республика;КЗХ
685324;БАСАГАШ;БАСАГАШ ;Казахстан;Республика Казахстан;Республика;КЗХ
685339;БАРМАК;БАРМАК ;Казахстан;Республика Казахстан;Республика;КЗХ
685409;САРЫКОЛЬ;САРЫКОЛЬ ;Казахстан;Республика Казахстан;Республика;КЗХ
685502;КОСКУЛЬ;КОСКУЛЬ ;Казахстан;Республика Казахстан;Республика;КЗХ
685606;САДЫРКУЛЬ;САДЫРКУЛЬ ;Казахстан;Республика Казахстан;Республика;КЗХ
685707;НОВОИШИМСКАЯ;НОВОИШИМСКАЯ ;Казахстан;Республика Казахстан;Республика;КЗХ
685803;ПРЕСНГ-Э-КЗХ;ПРЕСНОГОРЬКОВСКАЯ-ЭКС(КАЗАХСТ) ;Казахстан;Республика Казахстан;Республика;КЗХ
685907;БЕЛОГРАДОВКА;БЕЛОГРАДОВКА ;Казахстан;Республика Казахстан;Республика;КЗХ
686007;АКСУАТ;АКСУАТ ;Казахстан;Республика Казахстан;Республика;КЗХ
686100;СУЛЫ;СУЛЫ ;Казахстан;Республика Казахстан;Республика;КЗХ
686204;КАЙРАНКУЛЬ;КАЙРАНКУЛЬ ;Казахстан;Республика Казахстан;Республика;КЗХ
686308;БАУМАНСКАЯ;БАУМАНСКАЯ ;Казахстан;Республика Казахстан;Республика;КЗХ
