etsng_code;etsng_name;cargo_group_code;cargo_group_name
461149;КАРБОКСИМЕТИЛЦЕЛЛЮ-ЛОЗА;10;Остальные грузы
461154;КАРБОЛИТ;10;Остальные грузы
461169;КИТРА;10;Остальные грузы
461173;КОПАЛЫ СИНТЕТИЧЕСКИЕ;10;Остальные грузы
461188;КРОШКА КАРБОЛИТОВАЯ, КАПРОНОВАЯ И ТЕКСТОЛИТОВАЯ;10;Остальные грузы
461192;МАССА АСБОВИНИЛОВАЯ ФУТЕРОВОЧНАЯ;10;Остальные грузы
461205;МАССЫ ПЛАСТИЧЕСКИЕ (ПЛАСТМАССЫ), НЕ ПОИМЕНОВАННЫЕ В АЛФАВИТЕ;10;Остальные грузы
461215;МИКАЛЕКС В ПЛАСТИНАХ;10;Остальные грузы
461224;МИПОРА;10;Остальные грузы
461239;НЕОЛЕЙКОРИТ;10;Остальные грузы
461262;ОЛИГОМЕРЫ;10;Остальные грузы
461277;ОРГСТЕКЛО ЛИСТОВОЕ (ПЛЕКСИГЛАС);10;Остальные грузы
461281;ЗАГУСТИТЕЛЬ АКРИЛОВЫЙ ВОДОРАСТВОРИМЫЙ;10;Остальные грузы
461296;ПЕНОПЛАСТЫ (ПОРОПЛАСТЫ);10;Остальные грузы
461309;ПЕНОПОЛИУРЕТАНЫ;10;Остальные грузы
461313;ПЛАСТИК БУМАЖНОСЛОИСТЫЙ, ДЕКОРАТИВНЫЙ;10;Остальные грузы
461328;ПОЛИАКРИЛАМИДЫ (ПОЛИАКРИЛАМИДНАЯ СМОЛА);10;Остальные грузы
461332;ПОЛИВИНИЛАЦЕТАТ;10;Остальные грузы
461347;ПОЛИВИНИЛБУТИРАЛЬ;10;Остальные грузы
461351;ПОЛИВИНИЛХЛОРИД;10;Остальные грузы
461366;ПОЛИПРОПИЛЕН;10;Остальные грузы
461370;ПОЛИСТИРОЛ;10;Остальные грузы
461385;ПОЛИЭТИЛЕН;10;Остальные грузы
461391;ПОЛИЭФИР ТГМ-3;10;Остальные грузы
461402;ПРЕСС-ПОРОШКИ (ПОРОШКИ ПРЕССОВОЧНЫЕ), НЕ ПОИМЕНОВАННЫЕ В АЛФАВИТЕ;10;Остальные грузы
461417;ПРОЧИЕ ПОЛИМЕРЫ;10;Остальные грузы
461421;СИЛИКОНЫ (КРЕМНИЙ-ОРГАНИЧЕСКИЕ ПОЛИМЕРЫ);10;Остальные грузы
461436;СМОЛА ПОЛИАМИДНАЯ (ВОДАМИН-115);10;Остальные грузы
461440;СМОЛА ФЕНОЛОФОРМАЛЬДЕГИДНАЯ, РАСТВОР В КСИЛОЛЕ;10;Остальные грузы
461455;СМОЛЫ АКРИЛОВЫЕ, РАСТВОР В СМЕСИ ИЗОПРОПИЛОВОГО СПИРТА И АЦЕТОНА;10;Остальные грузы
461468;СМОЛЫ АЛКИДНО-АКРИЛОВЫЕ, РАСТВОР В КСИЛОЛЕ;10;Остальные грузы
461474;СМОЛЫ АЛКИДНЫЕ;10;Остальные грузы
461489;СМОЛЫ ИОНООБМЕННЫЕ;10;Остальные грузы
461493;СМОЛЫ КАРБАМИДОФОРМАЛЬДЕГИДНЫЕ;6;Удобрения
461506;СМОЛЫ МЕЛАМИНОФОРМАЛЬДЕГИДНЫЕ;10;Остальные грузы
461510;СМОЛЫ МЕЛАМИНОФОРМАЛЬДЕГИДНЫЕ, РАСТВОР В БУТАНОЛЕ;10;Остальные грузы
461525;СМОЛЫ МОЧЕВИНОФОРМАЛЬДЕГИДНЫЕ, СМЕСИ С БУТАНОЛОМ;10;Остальные грузы
461534;СМОЛЫ КАРБОМИДОФУРАНОВЫЕ;10;Остальные грузы
461544;СМОЛЫ СИНТЕТИЧЕСКИЕ, НЕ ПОИМЕНОВАННЫЕ В АЛФАВИТЕ;10;Остальные грузы
461559;СМОЛЫ ФЕНОЛОФОРМАЛЬДЕГИДНЫЕ, ВОДНЫЕ РАСТВОРЫ;10;Остальные грузы
461563;СМОЛЫ ФЕНОЛОФОРМАЛЬДЕГИДНЫЕ, ВСПЕНИВАЮЩИЕСЯ;10;Остальные грузы
461578;СМОЛЫ ФЕНОЛОФОРМАЛЬДЕГИДНЫЕ, ЖИДКИЕ, ЛЕГКОВОСПЛАМЕНЯЮЩИЕСЯ;10;Остальные грузы
461582;СМОЛЫ ФЕНОЛОФОРМАЛЬДЕГИДНЫЕ, ЖИДКИЕ, С ТЕМПЕРАТУРОЙ ВСПЫШКИ БОЛЕЕ 60С, НО НЕ БОЛЕЕ 90С;10;Остальные грузы
461597;СМОЛЫ ФЕНОЛОФУРАНОВЫЕ;10;Остальные грузы
461600;СМОЛЫ ФОРМАЛЬДЕГИДНЫЕ;10;Остальные грузы
461614;СОПОЛИМЕР 5Б;10;Остальные грузы
461629;СОПОЛИМЕР БМС-80, РАСТВОР В СМЕСИ РАСТВОРИТЕЛЕЙ;10;Остальные грузы
461633;СОПОЛИМЕР ВБМ, РАСТВОР В ТОЛУОЛЕ;10;Остальные грузы
461648;СОПОЛИМЕРЫ НА ОСНОВЕ ВИНИЛХЛОРИДА (ВОДНЫЕ);10;Остальные грузы
461652;СОПОЛИМЕРЫ ПРОПИЛЕНА;10;Остальные грузы
461667;СТЕКЛОПЛАСТИК ЛИСТОВОЙ;10;Остальные грузы
461671;СТЕКЛОТЕКСТОЛИТ;10;Остальные грузы
461686;ТЕКСТОЛИТ ВСЯКИЙ;10;Остальные грузы
461690;ФАОЛИТ В ЛИСТАХ;10;Остальные грузы
461718;ФТОРОПЛАСТЫ;10;Остальные грузы
461722;ЦЕЛЛОН;10;Остальные грузы
461737;ЦЕЛЛОФАН;10;Остальные грузы
461741;ЦЕЛЛУЛОИД;10;Остальные грузы
461756;ЭМУЛЬСИИ АКРИЛОВЫЕ, НЕ ПОИМЕНОВАННЫЕ В АЛФАВИТЕ;10;Остальные грузы
461760;ЭМУЛЬСИЯ ПОЛИВИНИЛАЦЕТАТНАЯ;10;Остальные грузы
461775;ЭТРОЛ НИТРОЦЕЛЛЮЛОЗНЫЙ;10;Остальные грузы
461787;ПОЛИДИЕН;10;Остальные грузы
461794;ПОЛИХЛОРБУТАН-80;10;Остальные грузы
461807;СТАКРИЛЛАТ-1;10;Остальные грузы
462000;ИЗДЕЛИЯ ИЗ ПЛАСТИЧЕСКИХ МАСС И СИНТЕТИЧЕСКИХ СМОЛ;10;Остальные грузы
462015;БАКИ КАРБОЛИТОВЫЕ;10;Остальные грузы
462025;ВАННЫ ФАОЛИТОВЫЕ;10;Остальные грузы
462034;ВТУЛКИ ТЕКСТОЛИТОВЫЕ;10;Остальные грузы
462049;ИЗДЕЛИЯ БАКЕЛИТОВЫЕ;10;Остальные грузы
462053;ИЗДЕЛИЯ ГАЛАЛИТОВЫЕ;10;Остальные грузы
462068;ИЗДЕЛИЯ ИЗ ВИНИПЛАСТА;10;Остальные грузы
462072;ИЗДЕЛИЯ ИЗ ОРГАНИЧЕСКОГО СТЕКЛА (ПЛЕКСИГЛАСА);10;Остальные грузы
462087;ИЗДЕЛИЯ ИЗ ПЛАСТИКАТА ПОЛИХЛОРВИНИЛОВОГО;10;Остальные грузы
462091;ИЗДЕЛИЯ ИЗ ПЛАСТМАСС, НЕ ПОИМЕНОВАННЫЕ В АЛФАВИТЕ;10;Остальные грузы
462104;ИЗДЕЛИЯ ИЗ ФЕНОПЛАСТА;10;Остальные грузы
462119;ИЗДЕЛИЯ ПОРОЛОНОВЫЕ (ПЕНОПОЛИУРЕТАНОВЫЕ);10;Остальные грузы
462123;ИЗДЕЛИЯ ТЕКСТОЛИТОВЫЕ, НЕ ПОИМЕНОВАННЫЕ В АЛФАВИТЕ;10;Остальные грузы
462138;ИЗДЕЛИЯ ФАОЛИТОВЫЕ, НЕ ПОИМЕНОВАННЫЕ В АЛФАВИТЕ;10;Остальные грузы
462142;ИЗДЕЛИЯ ИЗ ЦЕЛЛУЛОИДА;10;Остальные грузы
462157;КАНИСТРЫ ПОЛИЭТИЛЕНОВЫЕ;10;Остальные грузы
462161;КИНОПЛЕНКА НА НИТРОЦЕЛЛЮЛОЗНОЙ ОСНОВЕ;10;Остальные грузы
462176;КИНОПЛЕНКИ;10;Остальные грузы
462195;ЛЕНТЫ МАГНИТНЫЕ ДЛЯ ЗАПИСИ ЗВУКА;10;Остальные грузы
462208;ПЕРФОЛЬ (ПЛЕНКА ПОЛИАМИДНАЯ);10;Остальные грузы
462212;ПЛЕНКА АНТИКОРРОЗИЙНАЯ;10;Остальные грузы
462227;ПЛЕНКА КИНЕМАТОГРА-ФИЧЕСКАЯ БИТАЯ;10;Остальные грузы
462231;ПЛЕНКА ПОЛИХЛОРВИНИЛОВАЯ, ПОЛИЭТИЛЕНОВАЯ И ДР., НЕ ПОИМЕНОВАННАЯ В АЛФАВИТЕ;10;Остальные грузы
462246;ПЛЕНКА РЕНТГЕНОВСКАЯ;10;Остальные грузы
462250;ПЛЕНКА ЦЕЛЛОФАНОВАЯ;10;Остальные грузы
462265;ПЛИТКИ ПЛАСТМАССОВЫЕ ВСЯКИЕ;10;Остальные грузы
462278;ПОДОШВЫ ИЗ ПОЛИУРЕТАНА;10;Остальные грузы
462284;ПОРОЛОН;10;Остальные грузы
462299;ТРУБЫ ИЗ СИНТЕТИЧЕСКИХ МАТЕРИАЛОВ;10;Остальные грузы
462301;ФОТОБУМАГА;10;Остальные грузы
462316;ФОТОПЛЕНКА НА НИТРОЦЕЛЛЮЛОЗНОЙ ОСНОВЕ;10;Остальные грузы
462320;ФОТОПЛЕНКИ;10;Остальные грузы
462335;ЯЩИКИ (ТАРА) ИЗ ПОЛИЭТИЛЕНА;10;Остальные грузы
463003;ВОЛОКНА ИСКУССТВЕННЫЕ И СИНТЕТИЧЕСКИЕ;10;Остальные грузы
463018;АНИД (ВОЛОКНО СИНТЕТИЧЕСКОЕ);10;Остальные грузы
463022;ВОЛОКНА ИСКУССТВЕННЫЕ И СИНТЕТИЧЕСКИЕ, НЕ ПОИМЕНОВАННЫЕ В АЛФАВИТЕ;10;Остальные грузы
463037;КАПРОН (ВОЛОКНО СИНТЕТИЧЕСКОЕ);10;Остальные грузы
463041;ЛАВСАН (ВОЛОКНО СИНТЕТИЧЕСКОЕ);10;Остальные грузы
463056;НИТИ ИСКУССТВЕННЫЕ И СИНТЕТИЧЕСКИЕ;10;Остальные грузы
463060;НИТРОН (ВОЛОКНО СИНТЕТИЧЕСКОЕ);10;Остальные грузы
463075;ХЛОРИН (ВОЛОКНО СИНТЕТИЧЕСКОЕ);10;Остальные грузы
463088;ШТАПЕЛЬ (ВОЛОКНО ИСКУССТВЕННОЕ);10;Остальные грузы
463094;ФИЛЬТРЫ АЦЕТАТНЫЕ;10;Остальные грузы
464006;КЛЕЙ;10;Остальные грузы
464010;БАЛЬЗАМ ПИХТОВЫЙ;10;Остальные грузы
464025;БУСТИЛАТ;10;Остальные грузы
464059;ЖЕЛАТИН ТЕХНИЧЕСКИЙ;10;Остальные грузы
464063;КАЗЕИН ПИЩЕВОЙ И ТЕХНИЧЕСКИЙ;10;Остальные грузы
464078;КЛЕИ, СОДЕРЖАЩИЕ ЛЕГКОВОСПЛАМЕНЯЮЩУЮСЯ ЖИДКОСТЬ;10;Остальные грузы
464082;КЛЕЙ КАЗЕИНОВЫЙ;10;Остальные грузы
464097;КЛЕЙ КАНИФОЛЬНЫЙ;10;Остальные грузы
464114;КЛЕЙ РЕЗИНОВЫЙ;10;Остальные грузы
464129;КЛЕЙ СИНТЕТИЧЕСКИЙ;10;Остальные грузы
464133;КЛЕЙ СТОЛЯРНЫЙ;10;Остальные грузы
464148;КЛЕЙ, НЕ ПОИМЕНОВАННЫЙ В АЛФАВИТЕ;10;Остальные грузы
464152;КОСТЬ ДЛЯ ПРОИЗВОДСТВА КЛЕЯ;10;Остальные грузы
464167;УГОЛЬ КОСТЯНОЙ;1;Уголь каменный
464171;ШРОТ КОСТНЫЙ;10;Остальные грузы
465009;СМОЛЫ ПРИРОДНЫЕ;10;Остальные грузы
465013;БЛАК;10;Остальные грузы
465028;ВАР ЛЕСОХИМИЧЕСКИЙ;4;Лесные грузы
465032;ВАР ПРОСТИЛОЧНЫЙ;10;Остальные грузы
465047;ВОСК ХВОЙНЫЙ;10;Остальные грузы
465051;ГАЛИПОТ СМОЛЬНЫЙ;10;Остальные грузы
465066;ГУММИ (КАМЕДИ) ВСЯКИЕ, НЕ ПОИМЕНОВАННЫЕ В АЛФАВИТЕ;10;Остальные грузы
465070;ГУММИЛАК (ШЕЛЛАК);10;Остальные грузы
465085;ЖИВИЦА (ТЕРПЕНТИН);10;Остальные грузы
465093;КЛЕЙ ВИШНЕВЫЙ И СМОЛЯНОЙ;10;Остальные грузы
465102;КОПАЛЫ ПРИРОДНЫЕ;10;Остальные грузы
465117;СЕРКА ЕЛОВАЯ;10;Остальные грузы
465121;СМОЛА ДРЕВЕСНАЯ;10;Остальные грузы
465136;СМОЛЫ ПРИРОДНЫЕ, НЕ ПОИМЕНОВАННЫЕ В АЛФАВИТЕ;10;Остальные грузы
465140;СМОЛЫ СЛАНЦЕВЫЕ;10;Остальные грузы
465155;СМОЛА СЕРЯНКА;10;Остальные грузы
466001;МАТЕРИАЛЫ ЛАКОКРАСОЧНЫЕ. КРАСИТЕЛИ СИНТЕТИЧЕСКИЕ. ГРУНТОВКИ И ШПАКЛЕВКИ МАЛЯРНЫЕ, МАСТИКИ;10;Остальные грузы
466016;БАКАН (КРАСИТЕЛЬ);10;Остальные грузы
466020;БЕЛИЛА ЛИТОПОННЫЕ (ЛИТОПОН), СВИНЦОВЫЕ, ТИТАНОВЫЕ, ЦИНКОВЫЕ И ДР., НЕ ПОИМЕНОВАННЫЕ В АЛФАВИТЕ;10;Остальные грузы
466035;ДВУОКИСЬ ТИТАНА (ПИГМЕНТНАЯ);10;Остальные грузы
466046;ДИАЗОЛЬ;10;Остальные грузы
466054;ДИОКСАНОЛ-РАСТВОРИТЕЛЬ;10;Остальные грузы
466092;ЗЕЛЕНЬ СВИНЦОВАЯ И ЦИНКОВАЯ;10;Остальные грузы
466105;ИНДИГО;10;Остальные грузы
466112;ИНДУЛИН;10;Остальные грузы
466143;"КРАСИТЕЛИ ОРГАНИЧЕСКИЕ ЖИДКИЕ, СЛАБОЯДОВИТЫЕ, В Т. Ч. ""БЕРЗОЛЬ СИНИЙ-3""";10;Остальные грузы
466158;КРАСИТЕЛИ, НЕ ПОИМЕНОВАННЫЕ В АЛФАВИТЕ;10;Остальные грузы
466162;КРОН СВИНЦОВЫЙ И ЦИНКОВЫЙ;10;Остальные грузы
466177;КРАСКИ МАСЛЯНЫЕ;10;Остальные грузы
466181;КРАСКИ, НЕ ПОИМЕНОВАННЫЕ В АЛФАВИТЕ;10;Остальные грузы
466196;КРЕПИТЕЛИ ДЛЯ ЛАКОВ И КРАСОК;10;Остальные грузы
466209;ЛАЗУРЬ ЖЕЛЕЗНАЯ;10;Остальные грузы
466213;ЛАК АС-54;10;Остальные грузы
466228;ЛАК БИТУМНЫЙ, МАГНИТНЫЙ, ПОЛИАМИДНЫЙ;10;Остальные грузы
466232;ЛАКИ БАКЕЛИТОВЫЕ;10;Остальные грузы
466247;ЛАКИ, НЕ ПОИМЕНОВАННЫЕ В АЛФАВИТЕ;10;Остальные грузы
466251;"МАСТИКА ""ГЕЛАН""";10;Остальные грузы
466266;МАСТИКА ДЛЯ ПОЛОВ;10;Остальные грузы
466285;НИТРОКРАСКИ, НЕ ПОИМЕНОВАННЫЕ В АЛФАВИТЕ;10;Остальные грузы
466299;НИТРОЛАКИ, НЕ ПОИМЕНОВАННЫЕ В АЛФАВИТЕ;10;Остальные грузы
466302;НИТРОЭМАЛИ, НЕ ПОИМЕНОВАННЫЕ В АЛФАВИТЕ;10;Остальные грузы
466317;ОКСОЛЬ (ОЛИФА);10;Остальные грузы
466321;ОЛИФА ИСКУССТВЕННАЯ (ГЛИФТАЛЕВАЯ, КАМЕННОУГОЛЬНАЯ, НАФТЕНОЛЬ И ДР.), НЕ ПОИМЕНОВАННАЯ В АЛФАВИТЕ;1;Уголь каменный
466336;ОЛИФА НАТУРАЛЬНАЯ, НЕ ПОИМЕНОВАННАЯ В АЛФАВИТЕ;10;Остальные грузы
466340;ЛАК НИТРОЦЕЛЛЮЛОЗНЫЙ;10;Остальные грузы
466355;ОТВАРЫ ДУБИЛЬНЫЕ И КРАСИЛЬНЫЕ, НЕ ПОИМЕНОВАННЫЕ В АЛФАВИТЕ;10;Остальные грузы
466365;ОХРА;10;Остальные грузы
466374;ПАСТА АЛЮМИНИЕВАЯ ДЛЯ КРАСОК;10;Остальные грузы
466389;ПАСТА СУХОВАЛЬЦОВАН-НАЯ ДЛЯ НИТРОЭМАЛЕЙ;10;Остальные грузы
466393;"ПАСТА УПЛОТНИТЕЛЬНАЯ ""СЕВАСТОПОЛЬ""";10;Остальные грузы
466406;ПАТ ЖЕМЧУЖНЫЙ;10;Остальные грузы
466410;ПОЛИТУРЫ ВСЯКИЕ;10;Остальные грузы
466425;ПОЛУПРОДУКТЫ ДЛЯ КРАСИТЕЛЕЙ, НЕ ПОИМЕНОВАННЫЕ В АЛФАВИТЕ;10;Остальные грузы
466431;ПОРОШКИ АЛЮМИНИЕВЫЕ, БРОНЗОВЫЕ И ДРУГИЕ, НЕ ПОИМЕНОВАННЫЕ В АЛФАВИТЕ;10;Остальные грузы
466444;ПРОТРАВЫ ДЛЯ КРАСИТЕЛЕЙ, НЕ ПОИМЕНОВАННЫЕ В АЛФАВИТЕ;10;Остальные грузы
466459;ПУДРА АЛЮМИНИЕВАЯ;10;Остальные грузы
466463;РАЗБАВИТЕЛИ, НЕ ПОИМЕНОВАННЫЕ В АЛФАВИТЕ;10;Остальные грузы
466482;СИККАТИВЫ ЖИДКИЕ;10;Остальные грузы
466497;СИНЬКА;10;Остальные грузы
466508;СУРИК ЖЕЛЕЗНЫЙ И СВИНЦОВЫЙ;10;Остальные грузы
466514;СОЛЬВЕНТ;10;Остальные грузы
466529;СОЛЬВЕНТ-НАФТА;10;Остальные грузы
466533;УЛЬТРАМАРИН;10;Остальные грузы
466548;ЭКСТРАКТЫ КРАСИЛЬНЫЕ, НЕ ПОИМЕНОВАННЫЕ В АЛФАВИТЕ;10;Остальные грузы
466552;ЭМАЛИ ВСЯКИЕ;10;Остальные грузы
466567;ГРУНТОВКИ И ШПАКЛЕВКИ МАЛЯРНЫЕ;10;Остальные грузы
466571;МАСТИКИ, НЕ ПОИМЕНОВАННЫЕ В АЛФАВИТЕ;10;Остальные грузы
466586;БЕЛИТ ШЛАКОВЫЙ ПОРОШКООБРАЗНЫЙ ТЕХНИЧЕСКИЙ;10;Остальные грузы
467004;ПРОДУКТЫ ПРОМЕЖУТОЧНЫЕ ДЛЯ КРАСИТЕЛЕЙ И ОРГАНИЧЕСКОГО СИНТЕЗА;10;Остальные грузы
467019;АМИНОТОЛУОЛЫ (ТОЛУИДИНЫ);10;Остальные грузы
467023;АМИНОФЕНОЛЫ;10;Остальные грузы
467038;АНИЛИН СОЛЯНОКИСЛЫЙ (АНИЛИНА ГИДРОХЛОРИД);10;Остальные грузы
467042;АНИЛИН (АМИНОБЕНЗОЛ);10;Остальные грузы
467057;АНТРАХИНОН;10;Остальные грузы
467061;БЕНЗАЛЬДЕГИД;10;Остальные грузы
467076;БЕНЗИДИН;10;Остальные грузы
467080;N, N-ДИМЕТИЛАНИЛИН;10;Остальные грузы
467095;ДИНИТРОБЕНЗОЛ, СОДЕРЖАЩИЙ НЕ МЕНЕЕ 10% ВОДЫ;10;Остальные грузы
467108;2, 4-ДИНИТРОХЛОРБЕНЗОЛ;10;Остальные грузы
467112;2, 4-ДИНИТРОФЕНОЛЫ, СОДЕРЖАЩИЕ НЕ МЕНЕЕ 15% ВОДЫ;10;Остальные грузы
467127;N, N-ДИЭТИЛАНИЛИН;10;Остальные грузы
467131;КСИЛИДИН;10;Остальные грузы
467146;2-НАФТОЛ ТЕХНИЧЕСКИЙ;10;Остальные грузы
467150;НИТРОАМИНОФЕНОЛ;10;Остальные грузы
467175;НИТРОАНИЗОЛЫ;10;Остальные грузы
467184;НИТРОАНИЛИН (ПАРАНИТРОАНИЛИН);10;Остальные грузы
467199;НИТРОБЕНЗОЛ;10;Остальные грузы
467201;НИТРОКСИЛОЛ;10;Остальные грузы
467216;НИТРОФЕНОЛ;10;Остальные грузы
467220;НИТРОХЛОРБЕНЗОЛЫ;10;Остальные грузы
467235;ПИРОКАТЕХИН ТЕХНИЧЕСКИЙ;10;Остальные грузы
467241;РЕЗОРЦИН;10;Остальные грузы
467254;ОРТОТОЛУИДИН;10;Остальные грузы
